rps,tps_mean,tps_cv_pct,ceff_mean,ceff_cv_pct,ttft_p50_mean_ms,ttft_p50_cv_pct,e2el_p50_mean_ms,e2el_p50_cv_pct,n_reps
1,255.38729330333095,0.005324150619688657,7.591955212313398,0.0053239869663816615,30.234091166524497,0.32992521686919746,1220.0215893334416,0.3955478263883573,3
10,2501.7740342069133,0.3058543930663675,0.7750104383008303,0.30610800381846404,39.329386833325465,0.2168688024895787,1939.4705761665136,1.2466931889409456,3
50,7576.578202921189,0.10573955356986763,0.25590580357520953,0.10568470003919576,612.6859405000763,8.73478760673145,28712.78933216668,0.5524335108045233,3
100,7419.4768171416945,0.12205620346449925,0.26132446555676303,0.12201767175414609,4658.870319333346,3.236836907000213,30647.163406166554,0.35380237509500995,3
