config,engine,model,architecture,active_params,precision,hardware,gpus,rps,request_throughput,tps_output,ttft_mean_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,e2el_p50_ms,e2el_p90_ms,e2el_p99_ms,tpot_p50_ms,tpot_p90_ms,gpu_util_pct,gpu_power_w,gpu_cost_hr,c_eff_per_mtok,c_naive_per_mtok,underutil_penalty
C4,vllm,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,fp8,H100,1,5,4.892959659027824,1252.5976727111229,56.15408988003037,51.25299849987641,78.89917279862857,89.6446360494883,2707.492557000478,2900.0906875999135,3099.864918411022,10.385673252940428,11.18170940744997,90.21681415929204,316.45823008849555,6.98,1.5478943727337104,0.20913399303311406,7.401447991712272
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,100,17.39967162719669,4454.315936562352,4394.180958111974,4330.706872499832,7659.293211300064,8514.785893499356,25888.50435650056,27131.274008900255,27362.562691049625,84.69887428627592,101.8801310152947,83.63636363636364,347.6873863636364,13.96,0.8705663974007373,0.8705663974007373,1.0
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,10,9.092058076439669,2327.566867568555,114.16835778396126,109.11285200018028,150.35389559961914,202.36010680961044,8017.842770499556,8350.49312049996,8571.71242129074,30.901898750983257,32.30487897254837,88.67142857142858,365.90299999999996,13.96,1.6660220730107826,0.8705663974007373,1.913722006713157
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,1,0.9930804955331966,254.22860685649832,66.05649475196697,64.10904550102714,75.42214150071231,101.78875961037191,3611.038529000325,4258.584077300111,4583.766068780878,13.932089850983603,16.41418319765031,88.1826171875,358.78904296875,13.96,15.253113430962651,0.8705663974007373,17.520907625775695
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,200,17.39378141590015,4452.8080424704385,5639.074563013968,5501.403033499628,9965.125987098872,10948.73533981914,27084.193662500184,27495.87012890097,27543.425354700394,84.89978963333152,102.05803249372633,83.80681818181819,347.68113636363637,13.96,0.8708612050624956,0.8705663974007373,1.0003386389167312
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,25,15.863646488644216,4061.0935010929193,309.90691746200537,289.81850649961416,485.9265067007073,689.0410597689514,18826.158060500347,20658.665890799784,21043.848361690125,72.34524596470673,80.38113913686139,84.54255319148936,350.4358510638298,13.96,0.9548605016688713,0.8705663974007373,1.096826737764991
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,50,17.28525795494872,4425.026036466872,2032.9506391959912,1964.4457479998891,3517.2300620006354,3868.8948842904574,23455.84162349951,26895.16153629993,27165.08148308956,84.33496860588467,102.44932228666943,83.72727272727273,347.33352272727274,13.96,0.8763288048072052,0.8705663974007373,1.0066191475155404
C5,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,float16,H100,2,5,4.788890838151574,1225.956054566803,97.53329042800397,84.97503399939887,109.95147730063763,568.2743160690006,5682.861024499289,6017.388064399165,6269.530737698988,21.927834017647093,23.177049393337203,93.80932203389831,377.0221186440678,13.96,3.1630642577543355,0.8705663974007373,3.6333406242169954
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,100,29.244410696280923,7486.569138247916,1565.891842703968,1571.5153649998683,2663.991009000347,2973.416126439479,14411.893279500873,15891.511090800122,16100.542726110689,50.61729049803569,60.50639431765128,75.74137931034483,318.8762068965517,13.96,0.517964598492347,0.5153782738565438,1.005018303578166
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,10,9.433120334845121,2414.878805720351,63.735100893984054,61.339756999586825,76.83808099918679,94.17987180921045,4140.254600499247,4378.1950188003975,4558.786115101229,16.000108301961838,16.903917619220366,88.9609375,359.24578125000005,13.96,1.6057856686605227,0.5153782738565438,3.115741873720302
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,1,0.9959455148184988,254.9620517935357,44.33382117396832,40.23199699986435,47.36150480093784,63.03081005109559,2026.9597280002927,2522.9745951008226,2746.42629522008,7.800544819613552,9.702347255682552,77.99212598425197,302.3029133858268,13.96,15.209235062627839,0.5153782738565438,29.510819206285262
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,200,29.391168027119416,7524.139014942571,2770.8577366079953,2725.2254465001897,4951.7943255006685,5386.953075100118,15517.524009000226,16193.892304900146,16246.329746589872,50.20601952156878,60.559773044704194,73.8103448275862,318.08258620689656,13.96,0.5153782738565438,0.5153782738565438,1.0
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,25,20.69117464123861,5296.940708157084,106.59907486998782,101.60897900095733,147.89226049906574,206.65446439983498,6640.468480500203,7848.60695959851,8068.54377043992,25.623148386273222,30.372941028629914,79.31944444444444,331.78875,13.96,0.7320787585570194,0.5153782738565438,1.4204688006712416
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,50,27.594219329158495,7064.120148264575,232.88908098596949,219.14889050094644,365.1547378996838,441.710384600392,12222.956505999719,14104.081499401036,14238.729081509937,47.149167456864596,54.80811046157161,75.45,320.7115000000001,13.96,0.5489399523775685,0.5153782738565438,1.0651204760144133
C6,vllm,mistralai/Mixtral-8x7B-Instruct-v0.1,sparse_moe,12.9B,fp8,H100,2,5,4.86908067986614,1246.4846540457318,59.31969511002899,52.86518199955026,66.30577199975961,264.67518675952283,3286.1110960002407,3483.0758038997374,3841.4938470209017,12.659169441177058,13.39068084078819,93.70796460176992,373.1700884955752,13.96,3.110971134054177,0.5153782738565438,6.036286921400415
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,100,12.00805166771945,3074.061226936179,12527.881050617976,9556.224567999834,29610.475810699518,31348.685267420522,29578.312991499843,36874.82366719969,37339.61969461951,73.95725245098006,110.84615061686257,,,6.98,0.6307255274877264,0.6283743936186186,1.0037416131099302
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,10,8.547664943532238,2188.202225544253,93.35023804398406,70.23368049976852,161.63965649993773,320.9835078697505,4489.992156500193,5585.50570510024,6281.249906960256,17.177274931372285,21.52579004000205,,,6.98,0.8860647641497785,0.6283743936186186,1.4100905020129781
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,1,1.003210326085209,256.8218434778135,51.34345506801037,50.25752150004337,55.24965760005216,85.39354504010588,2767.5549730001876,2864.9176027000067,2954.903579799384,10.650090407844068,11.017182502745367,,,6.98,7.5495482106699665,0.6283743936186186,12.014410974314844
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,200,12.006452045738516,3073.65172370906,13805.551240682023,10697.731545000352,31987.370253300833,33948.86000977997,30209.622818500065,39162.114988300076,39409.28250941004,73.78818507058895,110.56465590000074,,,6.98,0.6308095591745113,0.6283743936186186,1.0038753418035853
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,25,12.029528976588125,3079.55941800656,5284.354171685984,2336.643983000158,16161.667955599842,16477.374908260397,23721.169845000077,29031.336799700424,30747.736525540568,73.765659782354,111.28394206588221,,,6.98,0.6295994412551253,0.6283743936186186,1.0019495505369849
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,50,12.052981151264108,3085.5631747236116,10389.431327940023,7502.391443500073,25790.411989100267,26662.067472660456,28533.973268500176,33235.88932250014,34121.18190204983,73.98162654901849,111.86223968745074,,,6.98,0.6283743936186186,0.6283743936186186,1.0
S1,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,float16,H100,1,5,5.098749854039147,1305.2799626340216,61.24651356400136,54.20892099982666,89.62209069995879,125.87872988955496,3319.5753899994997,3582.56542099989,3859.286279929738,12.78527720980456,13.814231379999589,,,6.98,1.4854199439147606,0.6283743936186186,2.363909094641294
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,100,15.832740681972606,4053.181614584987,7933.486270878009,6112.1825334994355,22026.724076701066,22869.241210589025,23558.315150999988,26587.14323709919,27039.08451136007,64.99279216470813,92.22633430627349,,,6.98,0.47836220363577653,0.4626192832558526,1.0340299701065796
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,10,8.565189954201887,2192.688628275683,48.83518121603629,41.79413699966972,70.39303629971982,131.50473155992586,3343.51875450011,3647.8394474008383,3925.156992969096,12.935909723530452,14.073871983136462,,,6.98,0.8842518102598175,0.4626192832558526,1.9114028365540052
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,1,1.0033590158264685,256.8599080515759,38.417752800036396,37.8324840003188,42.37655920096586,59.33681466971393,2651.7208060004123,2708.1266815010167,2758.119424030083,10.245981562744133,10.466578492550802,,,6.98,7.548429428307557,0.4626192832558526,16.31672025252108
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,200,15.794319026830737,4043.3456708686685,9197.123866925978,7232.37867250009,24257.38045820017,25454.249405770606,24360.788651500116,29091.496335498778,29309.15731784973,65.57636478235366,92.0138084235334,,,6.98,0.47952587948592085,0.4626192832558526,1.036545377250775
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,25,16.371528374085358,4191.111263765852,572.4485735800517,162.6628955000342,2661.2680479995156,4413.069344929427,18217.46957650066,22100.72045619854,23271.19525068936,71.02897110196186,86.05535257490357,,,6.98,0.4626192832558526,0.4626192832558526,1.0
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,50,15.877738209751998,4064.7009816965115,5708.914301526044,3942.4106590004158,17823.36958669912,18138.763838549457,21704.31889199972,24278.13986189958,25142.28360142006,65.0778946627457,91.73699646745067,,,6.98,0.47700652461762194,0.4626192832558526,1.0310995280190525
S2,sglang,meta-llama/Meta-Llama-3.1-8B-Instruct,dense,8B,fp8,H100,1,5,5.103127323060804,1306.4005947035657,42.28034186999139,38.990023999758705,57.27902759972495,80.51981994967717,2971.196781499202,3087.132620100965,3182.499833859929,11.485462198038922,11.932805500393584,,,6.98,1.4841457488228107,0.4626192832558526,3.208136371613374
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,100,8.00223924292079,2048.5732461877224,24366.351001103925,20405.81129149905,46560.73537939919,48712.38013287937,30123.261736500353,57815.174793100414,58273.27996746042,46.49936661176517,57.690190945100134,,,6.98,0.9464581715577172,0.942798053310271,1.003882186895269
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,10,7.256558349372522,1857.6789374393657,2261.576944424011,1910.3669640007865,5072.459045698997,5997.123794700055,17595.130419999805,19903.333920300247,20486.250878789506,64.15360596078173,66.32152673568449,,,6.98,1.0437158164485967,0.942798053310271,1.107040699526258
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,1,0.9887961806021082,253.1318222341397,105.60951690194634,97.47357850119442,112.96572869960073,313.06838104970444,10235.525385998699,10444.097316100488,10884.818871229763,39.74227208627246,40.55065658039715,,,6.98,7.659601514247672,0.942798053310271,8.12432894547665
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,200,8.033305431242464,2056.526190398071,25478.53635400802,21432.7284459996,48693.40662559898,51065.846512570315,30536.800076499276,59835.06481079876,60083.433482949564,46.316256774508815,57.540725302353486,,,6.98,0.942798053310271,0.942798053310271,1.0
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,25,7.9262048044219275,2029.1084299320135,17399.562588989975,13372.999227000037,33710.95442520127,34384.3983154498,27173.069321499497,45369.33686649936,47277.104686540406,47.146072801956954,58.46514223411456,,,6.98,0.9555373484668105,0.942798053310271,1.0135122204716167
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,50,8.005139802091579,2049.315789335444,22222.58063411003,18348.91995650105,42625.51385939969,44028.11130670056,28975.104819500302,54185.764736000056,55081.158192010225,46.59762223137103,57.83074900666714,,,6.98,0.94611523464504,0.942798053310271,1.00351844313119
S3,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,float16,H100,1,5,4.769332196051909,1220.9490421892888,108.93499023804543,97.75714700026583,152.09658980020325,230.30676639944426,10773.875628500718,11290.569397600302,11669.75865746017,41.79729510588182,43.75452398392001,,,6.98,1.5880178630651605,0.942798053310271,1.6843669304252904
S4,sglang,Qwen/Qwen3-30B-A3B-Instruct-2507,ultra_sparse_moe,3B,fp8,H100,1,100,14.41093308237517,3689.1988690880435,9767.706119359977,5215.274947999205,18817.018423698573,19730.219133879873,17603.55737250029,31454.55241419877,31944.87645365036,52.42354518627418,64.50594824588003,,,6.98,0.5255582465707996,0.523489055941673,1.003952691284834
